HouseNumber,Address,City,State,Country,PostCode,County,Latitude,Longitude,Xstart,Ystart,Xend,Yend,Link,featurecla,scalerank,name,name_abb,name_alt,note,delta,dam_name,year,admin,min_zoom,min_label,,,,,,,,,,
N/A,,Ambalavato,Fianarantsoa,Norway,,,-78.7031114108404,47.615424708446,-78.6831114108404,47.635424708446,-78.7231114108404,47.595424708446,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=47.635424708446,-78.6831114108404&visible=47.595424708446,-78.7231114108404",Lake,6,,,,_untitled_23,,,-99,,5,6.5,,,,,,,,,,
N/A,,Manatsatrana,Toamasina,Norway,,,-86.859870705431,49.5258478935305,-86.839870705431,49.5458478935305,-86.879870705431,49.5058478935305,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=49.5458478935305,-86.839870705431&visible=49.5058478935305,-86.879870705431",Lake,7,Long Lake,Long L.,,,,,-99,,5.7,6.7,,,,,,,,,,
N/A,,,,,,,-108.049301014141,64.7266642365463,-108.029301014141,64.7466642365463,-108.069301014141,64.7066642365463,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=64.7466642365463,-108.029301014141&visible=64.7066642365463,-108.069301014141",Lake,6,,,,_untitled_21,,,-99,,5,6.5,,,,,,,,,,
N/A,,,,,,,-101.732384097702,64.454230236886,-101.712384097702,64.474230236886,-101.752384097702,64.434230236886,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=64.474230236886,-101.712384097702&visible=64.434230236886,-101.752384097702",Lake,7,,,,_untitled_104,,,-99,,5.7,6.7,,,,,,,,,,
N/A,,,,,,,-116.972026477743,67.3746167421593,-116.952026477743,67.3946167421593,-116.992026477743,67.3546167421593,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=67.3946167421593,-116.952026477743&visible=67.3546167421593,-116.992026477743",Lake,9,,,,_untitled_91,,,-99,,7,8,,,,,,,,,,
N/A,,Lages,Santa Catarina,Argentina,V9411,,-73.0350305989512,-50.3181957496884,-73.0150305989512,-50.2981957496884,-73.0550305989512,-50.3381957496884,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-50.2981957496884,-73.0150305989512&visible=-50.3381957496884,-73.0550305989512",Lake,4,Lago Argentino,L. Argentino,,,,,-99,,4,5,,,,,,,,,,
N/A,,,,,,,-116.169489198005,64.2393444240798,-116.149489198005,64.2593444240798,-116.189489198005,64.2193444240798,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=64.2593444240798,-116.149489198005&visible=64.2193444240798,-116.189489198005",Lake,9,,,,_untitled_90,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,-116.257840683745,63.0127291063222,-116.237840683745,63.0327291063222,-116.277840683745,62.9927291063222,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=63.0327291063222,-116.237840683745&visible=62.9927291063222,-116.277840683745",Lake,7,,,,_untitled_103,,,-99,,5.7,6.7,,,,,,,,,,
N/A,,,,,,,-108.24917151339,64.6203987866518,-108.22917151339,64.6403987866518,-108.26917151339,64.6003987866518,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=64.6403987866518,-108.22917151339&visible=64.6003987866518,-108.26917151339",Lake,6,,,,_untitled_20,,,-99,,5,6.5,,,,,,,,,,
N/A,,Samochi,Baluchistan,Mauritius,,,12.9884142011267,63.5702547631096,13.0084142011267,63.5902547631096,12.9684142011267,63.5502547631096,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=63.5902547631096,13.0084142011267&visible=63.5502547631096,12.9684142011267",Lake,5,,,,_untitled_11,,,-99,,4.7,6,,,,,,,,,,
N/A,,Jūdhar,Hadramawt,Heard and McDonald Islands,,,-68.4998530102348,53.7145022405506,-68.4798530102348,53.7345022405506,-68.5198530102348,53.6945022405506,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=53.7345022405506,-68.4798530102348&visible=53.6945022405506,-68.5198530102348",Lake,7,,,,_untitled_102,,,-99,,5.7,6.7,,,,,,,,,,
N/A,,,,,,,-108.976007732887,64.6414458217417,-108.956007732887,64.6614458217417,-108.996007732887,64.6214458217417,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=64.6614458217417,-108.956007732887&visible=64.6214458217417,-108.996007732887",Lake,6,,,,_untitled_19,,,-99,,5,6.5,,,,,,,,,,
N/A,,,,,,,-117.767190147039,64.5475436651867,-117.747190147039,64.5675436651867,-117.787190147039,64.5275436651867,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=64.5675436651867,-117.747190147039&visible=64.5275436651867,-117.787190147039",Lake,9,,,,_untitled_89,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,-112.228395644056,41.4980966004591,-112.208395644056,41.5180966004591,-112.248395644056,41.4780966004591,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=41.5180966004591,-112.208395644056&visible=41.4780966004591,-112.248395644056",Lake,7,,,,_untitled_101,,,-99,,5.7,6.7,,,,,,,,,,
N/A,,,,,,,-109.280482651069,64.6464500119029,-109.260482651069,64.6664500119029,-109.300482651069,64.6264500119029,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=64.6664500119029,-109.260482651069&visible=64.6264500119029,-109.300482651069",Lake,6,,,,_untitled_18,,,-99,,5,6.5,,,,,,,,,,
N/A,,Krasnyy Partizan,Krasnodar,Russia,353262,,45.3627400485852,40.378777007041,45.3827400485852,40.398777007041,45.3427400485852,40.358777007041,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=40.398777007041,45.3827400485852&visible=40.358777007041,45.3427400485852",Lake,5,Lake Sevan,L. Sevan,Lake Sevana,,,,-99,,4.7,6,,,,,,,,,,
N/A,,Balouro,Pool,Congo D.R.,,,-4.14334871102646,15.3553241057685,-4.12334871102646,15.3753241057685,-4.16334871102646,15.3353241057685,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=15.3753241057685,-4.12334871102646&visible=15.3353241057685,-4.16334871102646",Lake,7,Lake Dbo,L. Dbo,,,,,-99,,5.7,6.7,,,,,,,,,,
N/A,,Ambalavontaka,Toamasina,Heard and McDonald Islands,,,-76.1107067793717,48.5799087709929,-76.0907067793717,48.5999087709929,-76.1307067793717,48.5599087709929,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=48.5999087709929,-76.0907067793717&visible=48.5599087709929,-76.1307067793717",Lake,7,,,,_untitled_99,,,-99,,5.7,6.7,,,,,,,,,,
N/A,,,,,,,114.706873004738,30.278260712772,114.726873004738,30.298260712772,114.686873004738,30.258260712772,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=30.298260712772,114.726873004738&visible=30.258260712772,114.686873004738",Lake,5,,,,_untitled_10,,,-99,,4.7,6,,,,,,,,,,
N/A,,Reankily,Toliary,Norway,,,-76.2173755618582,44.753911028599,-76.1973755618582,44.773911028599,-76.2373755618582,44.733911028599,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=44.773911028599,-76.1973755618582&visible=44.733911028599,-76.2373755618582",Lake,9,Big Rideau Lake,Big Rideau L.,,,,,-99,,7,8,,,,,,,,,,
N/A,,Ay Guba,Karelia,Svalbard and Jan Mayen,9178,,84.0643688555149,30.4195554937952,84.0843688555149,30.4395554937952,84.0443688555149,30.3995554937952,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=30.4395554937952,84.0843688555149&visible=30.3995554937952,84.0443688555149",Lake,7,,,,_untitled_16,,,-99,,5.7,6.7,,,,,,,,,,
N/A,,,,,,,-109.088930292332,59.8071037618583,-109.068930292332,59.8271037618583,-109.108930292332,59.7871037618583,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=59.8271037618583,-109.068930292332&visible=59.7871037618583,-109.108930292332",Lake,9,,,,_untitled_88,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,-111.442075308444,64.2297775899481,-111.422075308444,64.2497775899481,-111.462075308444,64.2097775899481,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=64.2497775899481,-111.422075308444&visible=64.2097775899481,-111.462075308444",Lake,9,,,,_untitled_87,,,-99,,7,8,,,,,,,,,,
N/A,,Samadiāla,Gujarat,Heard and McDonald Islands,,,-78.9603238384195,71.1336466456307,-78.9403238384195,71.1536466456307,-78.9803238384195,71.1136466456307,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=71.1536466456307,-78.9403238384195&visible=71.1136466456307,-78.9803238384195",Lake,6,,,,_untitled_17,,,-99,,5,6.5,,,,,,,,,,
N/A,,,,,,,-96.7314361894156,45.7086810749506,-96.7114361894156,45.7286810749506,-96.7514361894156,45.6886810749506,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=45.7286810749506,-96.7114361894156&visible=45.6886810749506,-96.7514361894156",Lake,7,Lake Traverse,L. Traverse,,,,,-99,,5.7,6.7,,,,,,,,,,
N/A,,Gbamélé,Comoe,Saint Helena,TDCU 1ZZ,,-44.6527587188526,-3.82926915178385,-44.6327587188526,-3.80926915178385,-44.6727587188526,-3.84926915178385,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-3.80926915178385,-44.6327587188526&visible=-3.84926915178385,-44.6727587188526",Lake,8,,,,_untitled_68,,,-99,,6,7,,,,,,,,,,
N/A,,Tlajekiri,Bayelsa,Angola,,,-5.0873014838046,6.28316888963397,-5.0673014838046,6.30316888963397,-5.1073014838046,6.26316888963397,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=6.30316888963397,-5.0673014838046&visible=6.26316888963397,-5.1073014838046",Lake,8,,,,_untitled_18,,,-99,,6,7,,,,,,,,,,
N/A,,,,,,,-119.066426084116,63.983689179666,-119.046426084116,64.003689179666,-119.086426084116,63.963689179666,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=64.003689179666,-119.046426084116&visible=63.963689179666,-119.086426084116",Lake,9,,,,_untitled_86,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,-92.7649191404042,29.8957345295644,-92.7449191404042,29.9157345295644,-92.7849191404042,29.8757345295644,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=29.9157345295644,-92.7449191404042&visible=29.8757345295644,-92.7849191404042",Lake,7,,,,_untitled_94,,,-99,,5.7,6.7,,,,,,,,,,
N/A,,,,,,,-117.6544824187,60.9364317355989,-117.6344824187,60.9564317355989,-117.6744824187,60.9164317355989,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=60.9564317355989,-117.6344824187&visible=60.9164317355989,-117.6744824187",Lake,9,,,,_untitled_85,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,-92.5075260353949,29.7559115691769,-92.4875260353949,29.7759115691769,-92.5275260353949,29.7359115691769,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=29.7759115691769,-92.4875260353949&visible=29.7359115691769,-92.5275260353949",Lake,7,,,,_untitled_93,,,-99,,5.7,6.7,,,,,,,,,,
N/A,,,,,,,-104.691539470614,69.8010602421056,-104.671539470614,69.8210602421056,-104.711539470614,69.7810602421056,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=69.8210602421056,-104.671539470614&visible=69.7810602421056,-104.711539470614",Lake,6,,,,_untitled_16,,,-99,,5,6.5,,,,,,,,,,
N/A,,,,,,,114.707422444165,30.6912535831377,114.727422444165,30.7112535831377,114.687422444165,30.6712535831377,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=30.7112535831377,114.727422444165&visible=30.6712535831377,114.687422444165",Lake,5,,,,_untitled_9,,,-99,,4.7,6,,,,,,,,,,
N/A,,,,,,,92.5566187810825,67.3407648675391,92.5766187810825,67.3607648675391,92.5366187810825,67.3207648675391,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=67.3607648675391,92.5766187810825&visible=67.3207648675391,92.5366187810825",Lake,9,Ozero Severnoye,O. Severnoye,Lake Severnoye,,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,-98.4017396558937,67.3045580799019,-98.3817396558937,67.3245580799019,-98.4217396558937,67.2845580799019,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=67.3245580799019,-98.3817396558937&visible=67.2845580799019,-98.4217396558937",Lake,6,,,,_untitled_15,,,-99,,5,6.5,,,,,,,,,,
N/A,,,,,,,117.234642162683,34.619837223837,117.254642162683,34.639837223837,117.214642162683,34.599837223837,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=34.639837223837,117.254642162683&visible=34.599837223837,117.214642162683",Lake,5,Weishan Hu,Weishan Hu,,,,,-99,,4.7,6,,,,,,,,,,
N/A,,,,,,,93.9702820370746,69.1709738279803,93.9902820370746,69.1909738279803,93.9502820370746,69.1509738279803,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=69.1909738279803,93.9902820370746&visible=69.1509738279803,93.9502820370746",Lake,9,Ozero Ayan,O. Ayan,Lake Ayan,,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,-95.864526265797,55.3074537145236,-95.844526265797,55.3274537145236,-95.884526265797,55.2874537145236,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=55.3274537145236,-95.844526265797&visible=55.2874537145236,-95.884526265797",Lake,6,,,,_untitled_14,,,-99,,5,6.5,,,,,,,,,,
N/A,,Østerelv,Finnmark,Svalbard and Jan Mayen,9178,,84.8271353005053,30.1076767010992,84.8471353005053,30.1276767010992,84.8071353005053,30.0876767010992,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=30.1276767010992,84.8471353005053&visible=30.0876767010992,84.8071353005053",Lake,9,,,,_untitled_238,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,98.9153501489772,72.226473467607,98.9353501489772,72.246473467607,98.8953501489772,72.206473467607,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=72.246473467607,98.9353501489772&visible=72.206473467607,98.8953501489772",Lake,9,,,,_untitled_268,,,-99,,7,8,,,,,,,,,,
N/A,,Kankhak-e Janūb,Bushehr,Yemen,,,14.3899242592758,51.6306985845855,14.4099242592758,51.6506985845855,14.3699242592758,51.6106985845855,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=51.6506985845855,14.4099242592758&visible=51.6106985845855,14.3699242592758",Lake,9,,,,_untitled_318,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,-102.227357147259,54.5965643475006,-102.207357147259,54.6165643475006,-102.247357147259,54.5765643475006,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=54.6165643475006,-102.207357147259&visible=54.5765643475006,-102.247357147259",Lake,6,,,,_untitled_13,,,-99,,5,6.5,,,,,,,,,,
N/A,,,,,,,114.508496942305,30.4288279637999,114.528496942305,30.4488279637999,114.488496942305,30.4088279637999,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=30.4488279637999,114.528496942305&visible=30.4088279637999,114.488496942305",Lake,5,,,,_untitled_8,,,-99,,4.7,6,,,,,,,,,,
N/A,,,,,,,99.1301778512855,72.353933134655,99.1501778512855,72.373933134655,99.1101778512855,72.333933134655,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=72.373933134655,99.1501778512855&visible=72.333933134655,99.1101778512855",Lake,9,,,,_untitled_267,,,-99,,7,8,,,,,,,,,,
N/A,,Odioma,Bayelsa,Nigeria,562101,,2.46564172473807,6.42887913256415,2.48564172473807,6.44887913256415,2.44564172473807,6.40887913256415,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=6.44887913256415,2.48564172473807&visible=6.40887913256415,2.44564172473807",Lake,8,,,,_untitled_17,,,-99,,6,7,,,,,,,,,,
N/A,,,,,,,99.1228846377519,72.3501064010023,99.1428846377519,72.3701064010023,99.1028846377519,72.3301064010023,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=72.3701064010023,99.1428846377519&visible=72.3301064010023,99.1028846377519",Lake,9,,,,_untitled_266,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,-107.540279310099,70.0609837663629,-107.520279310099,70.0809837663629,-107.560279310099,70.0409837663629,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=70.0809837663629,-107.520279310099&visible=70.0409837663629,-107.560279310099",Lake,7,Washburn Lake,Washburn L.,,,,,-99,,5.7,6.7,,,,,,,,,,
N/A,,,,,,,101.00062526283,73.0163996027648,101.02062526283,73.0363996027648,100.98062526283,72.9963996027648,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=73.0363996027648,101.02062526283&visible=72.9963996027648,100.98062526283",Lake,9,Ozero Kokora,O. Kokora,Lake Kokora,,,,-99,,7,8,,,,,,,,,,
N/A,,Santiago de la Ribera,Región de Murcia,Spain,30710,,37.7727773775301,-0.801145375980354,37.7927773775301,-0.781145375980354,37.7527773775301,-0.821145375980354,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-0.781145375980354,37.7927773775301&visible=-0.821145375980354,37.7527773775301",Lake,8,,,,_untitled_16,,,-99,,6,7,,,,,,,,,,
N/A,,Sargachi,Khanty-Mansiy,Russia,628518,,70.1640137678175,69.709071452377,70.1840137678175,69.729071452377,70.1440137678175,69.689071452377,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=69.729071452377,70.1840137678175&visible=69.689071452377,70.1440137678175",Lake,9,Ozero Yasaveyto,O. Yasaveyto,Lake Yasaveyto,,,,-99,,7,8,,,,,,,,,,
N/A,,Tuiuiú,Para,Greenland,3964,,70.4675903534973,-49.1416223335431,70.4875903534973,-49.1216223335431,70.4475903534973,-49.1616223335431,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-49.1216223335431,70.4875903534973&visible=-49.1616223335431,70.4475903534973",Lake,9,,,,_untitled_316,,,-99,,7,8,,,,,,,,,,
N/A,,Hārūni Wāl,Baluchistan,Pakistan,95200,,29.6251933828163,65.9497471847784,29.6451933828163,65.9697471847784,29.6051933828163,65.9297471847784,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=65.9697471847784,29.6451933828163&visible=65.9297471847784,29.6051933828163",Lake,9,,,,_untitled_210,,,-99,,7,8,,,,,,,,,,
N/A,,Portman,Región de Murcia,Spain,30364,,37.3821976920955,-0.843386628223755,37.4021976920955,-0.823386628223755,37.3621976920955,-0.863386628223755,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=-0.823386628223755,37.4021976920955&visible=-0.863386628223755,37.3621976920955",Lake,8,Masinga Res.,Masinga Res.,,,,,-99,,6,7,,,,,,,,,,
N/A,,,,,,,99.7983932362257,74.1030447780714,99.8183932362257,74.1230447780714,99.7783932362257,74.0830447780714,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=74.1230447780714,99.8183932362257&visible=74.0830447780714,99.7783932362257",Lake,9,,,,_untitled_265,,,-99,,7,8,,,,,,,,,,
N/A,,,,,,,105.690415322429,74.5136091443883,105.710415322429,74.5336091443883,105.670415322429,74.4936091443883,"http://maps.googleapis.com/maps/api/staticmap?sensor=false&size=640x400&maptype=satellite&visible=74.5336091443883,105.710415322429&visible=74.4936091443883,105.670415322429",Lake,9,,,,_untitled_264,,,-99,,7,8,,,,,,,,,,
